PhD,Ing/Mgr,Absolvent,ContractType,Source_median_salary,Source_min_salary,Source_max_salary,Category_median_salary,Category_min_salary,Category_max_salary,Company_median_salary,Company_min_salary,Company_max_salary,Elastic_min,Elastic_max,Elastic_avg,SalaryNormalized,desctiption_above_project,desctiption_above_design,desctiption_above_senior,desctiption_above_agil,desctiption_above_implement,desctiption_above_technic,desctiption_above_technolog,desctiption_above_develop,desctiption_above_strategi,desctiption_above_architectur,des_under_toilet,des_under_hour,des_under_demi,des_under_telephon,des_under_mondai,des_under_commi,des_under_duti,des_under_fridai,des_under_week,des_under_meal,title_above_architect,title_above_manag,title_above_director,title_above_princip,title_above_senior,title_above_optometrist,title_above_develop,title_above_ax,title_above_engin,title_above_project,title_under_receptionist,title_under_cleaner,title_under_parti,title_under_de,title_under_assist,title_under_demi,title_under_driver,title_under_clerk,title_under_cook,title_under_commi
0,0,0,full_time,26000,6139,182400,28128,5000,192000,32000,5006,192000,16300,18000,"16703,44829",17150,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,full_time,26000,6139,182400,28128,5000,192000,32000,5006,192000,19300,24000,"21913,12567",16500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,,26000,6139,182400,28128,5000,192000,32000,5006,192000,23500,35500,"28740,07148",35500,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,,22500,5250,120000,21500,5000,150000,18000,7500,55000,15000,21000,"17996,13534",18000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,0,0,part_time,23000,5055,150000,21500,5000,150000,17000,10723,45000,15750,17000,"16148,16733",16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0
0,0,0,part_time,23000,5055,150000,21500,5000,150000,17000,10723,45000,16000,27000,"18349,86519",16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,0,part_time,26000,6139,182400,28128,5000,192000,32000,5006,192000,16500,18000,"17703,07038",16500,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,0,0,full_time,26000,6139,182400,28128,5000,192000,32000,5006,192000,15500,34500,"21303,37577",30000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,full_time,26000,6139,182400,28128,5000,192000,32000,5006,192000,15500,18850,"16734,97608",15600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,,26000,6139,182400,28128,5000,192000,32000,5006,192000,13500,54720,"28733,11786",24960,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,,26000,6139,182400,28128,5000,192000,32000,5006,192000,17907,25209,"22800,99994",22464,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,full_time,26000,6139,182400,28128,5000,192000,32000,5006,192000,30000,67500,"43945,89686",37408,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,full_time,26000,6139,182400,28128,5000,192000,32000,5006,192000,22500,24000,"23329,96458",27500,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,full_time,26000,6139,182400,28128,5000,192000,32000,5006,192000,23088,27500,"24462,95504",22500,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,,26000,6139,182400,28128,5000,192000,32000,5006,192000,36480,49440,"44015,26299",42240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,full_time,26000,6139,182400,28128,5000,192000,32000,5006,192000,23000,75000,"41908,82554",14500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,full_time,26000,6139,182400,28128,5000,192000,32000,5006,192000,22080,31500,"24973,14908",22500,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,part_time,26000,6139,182400,28128,5000,192000,32000,5006,192000,16500,18000,"17701,61433",16500,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,0,0,full_time,26000,6139,182400,28128,5000,192000,32000,5006,192000,23520,46000,"36124,5008",40000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,part_time,26000,6139,182400,28128,5000,192000,32000,5006,192000,16500,18000,"17387,09137",18000,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,0,0,,26000,6139,182400,28128,5000,192000,32000,5006,192000,19500,27456,"23099,39888",20729,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,part_time,26000,6139,182400,28128,5000,192000,32000,5006,192000,12182,18240,"16085,25894",17280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,,26000,6139,182400,28128,5000,192000,32000,5006,192000,45120,54720,"50626,60891",46080,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,,26000,6139,182400,28128,5000,192000,32000,5006,192000,23500,42000,"33008,11591",42000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,,27500,5040,100000,32500,5088,192000,22080,9500,43000,18240,24500,"22151,11331",23040,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,,42500,5100,100000,40000,5000,190809,32000,5006,192000,23600,52260,"37841,82905",23600,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
0,1,0,,42500,5100,100000,40000,5000,190809,32000,5006,192000,23600,40000,"30139,29308",23600,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
0,0,0,full_time,35500,13440,55000,30000,5000,144000,55000,55000,55000,40000,77500,"61602,95537",55000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,,22500,5250,120000,21500,5000,150000,17000,10723,45000,19000,28500,"22102,17447",19000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,0,,22500,5250,120000,21500,5000,150000,17000,10723,45000,15000,17000,"15932,19803",16500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0
0,0,0,full_time,23000,5055,150000,21500,5000,150000,26500,19000,42500,20000,28000,"22292,95032",22000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,full_time,23000,5055,150000,21500,5000,150000,26500,19000,42500,20000,22500,"21056,73431",20000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,full_time,23000,5055,150000,21500,5000,150000,26500,19000,42500,20000,22500,"21058,26581",20000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,,23000,5055,150000,21500,5000,150000,26000,8000,55000,31000,32500,"31681,32057",31000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,,23000,5055,150000,21500,5000,150000,26000,8000,55000,31000,32500,"31681,22119",31000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,,23000,5055,150000,21500,5000,150000,26000,8000,55000,23500,25000,"24124,25782",23500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,,23000,5055,150000,21500,5000,150000,26000,8000,55000,23500,24000,"23776,42195",25000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,part_time,23000,5055,150000,21500,5000,150000,17000,10723,45000,16000,17000,"16769,30892",16000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1
0,0,0,part_time,27500,5040,100000,18500,5000,192000,22080,9500,43000,16000,42500,"26668,13109",12480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,full_time,26000,6139,182400,28128,5000,192000,32000,5006,192000,29500,46080,"32743,09011",37500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,full_time,26000,6139,182400,28128,5000,192000,32000,5006,192000,23500,30000,"27295,96757",42500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,full_time,26000,6139,182400,28128,5000,192000,32000,5006,192000,25000,37500,"28250,33594",42500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,full_time,26000,6139,182400,28128,5000,192000,32000,5006,192000,25000,28500,"26758,36285",28823,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,0,,26000,6139,182400,28128,5000,192000,32000,5006,192000,24336,27840,"26004,44337",26880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,,26000,6139,182400,28128,5000,192000,32000,5006,192000,27454,46000,"31773,06158",42500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,0,,26000,6139,182400,28128,5000,192000,32000,5006,192000,12480,21120,"14749,52172",17234,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,full_time,26000,6139,182400,28128,5000,192000,32000,5006,192000,41280,48960,"45886,38432",55680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,full_time,26000,6139,182400,28128,5000,192000,32000,5006,192000,23000,46080,"34680,21489",35000,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,full_time,26000,6139,182400,28128,5000,192000,32000,5006,192000,27250,33250,"30356,19768",33250,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,full_time,26000,6139,182400,28128,5000,192000,32000,5006,192000,28000,42000,"32862,90706",31000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,,26000,6139,182400,28128,5000,192000,32000,5006,192000,23000,30800,"25976,4136",23000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,,26000,6139,182400,28128,5000,192000,32000,5006,192000,25000,28000,"26326,12157",28000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,,26000,6139,182400,28128,5000,192000,32000,5006,192000,23000,26000,"24381,1258",23000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,part_time,26000,6139,182400,28128,5000,192000,32000,5006,192000,83520,83520,83520,83520,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,,26000,6139,182400,28128,5000,192000,32000,5006,192000,12500,12750,"12599,46946",13512,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,0,1,full_time,26000,6139,182400,28128,5000,192000,32000,5006,192000,29284,35829,"31459,37435",36750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,,26000,6139,182400,28128,5000,192000,32000,5006,192000,41280,57600,"48297,37965",65280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,full_time,26000,6139,182400,28128,5000,192000,32000,5006,192000,31500,37838,"35355,57414",32200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,0,full_time,27500,5040,100000,32500,5088,192000,22080,9500,43000,25000,93600,"61925,3415",24960,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,,27500,5040,100000,32500,5088,192000,22080,9500,43000,12480,30000,"23339,06181",19200,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,,27500,5040,100000,32500,5088,192000,22080,9500,43000,18240,24500,"21395,66919",21120,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,,27500,5040,100000,32500,5088,192000,22080,9500,43000,16000,26000,"22935,09547",19200,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,,27500,5040,100000,32500,5088,192000,22080,9500,43000,20000,20000,20000,19200,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,,42500,5100,100000,40000,5000,190809,32000,5006,192000,63750,84500,"67526,07401",63750,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,0,,42500,5100,100000,40000,5000,190809,32000,5006,192000,35000,63750,"52429,26539",47500,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,,42500,5100,100000,40000,5000,190809,32000,5006,192000,63750,84500,"67437,85924",63750,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,,42500,5100,100000,40000,5000,190809,32000,5006,192000,63750,84500,"67196,61439",63750,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,,42500,5100,100000,40000,5000,190809,32000,5006,192000,31748,100000,"70644,97241",47500,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,,42500,5100,100000,40000,5000,190809,32000,5006,192000,47500,80000,"60124,20041",47500,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,,42500,5100,100000,40000,5000,190809,32000,5006,192000,63750,84500,"67268,88979",63750,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,part_time,22500,5250,120000,21500,5000,150000,17000,10723,45000,15750,17000,"16148,34117",16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0
0,0,0,full_time,23000,5055,150000,21500,5000,150000,20000,12500,50000,17000,19000,"18067,13807",16500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,0,0,part_time,23000,5055,150000,21500,5000,150000,17000,10723,45000,14000,17000,"16194,66815",15500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
0,0,0,,19500,5088,100000,21500,5088,180000,26875,12000,100000,25000,50000,"39687,49129",32500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,,27500,5040,100000,32500,5088,192000,27500,27000,27500,26000,40000,"34481,08851",27000,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0,0,0,,27500,5040,100000,30000,5000,144000,22080,9500,43000,19000,37500,"22948,97225",19000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,,42500,5100,100000,40000,5000,190809,32000,5006,192000,27500,97200,"52679,23946",72500,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,,22500,5250,120000,21500,5000,150000,26000,8000,55000,29000,37500,"32720,97703",31000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,part_time,22500,5250,120000,21500,5000,150000,17000,10723,45000,16000,17000,"16789,93448",16000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1
0,0,0,,27500,5040,100000,18500,5000,192000,22080,9500,43000,15840,100000,"40327,55382",21000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
0,0,0,part_time,26000,6139,182400,28128,5000,192000,32000,5006,192000,12050,20500,"14110,12343",20784,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,part_time,26000,6139,182400,28128,5000,192000,32000,5006,192000,18500,19000,"18769,98162",19000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,full_time,26000,6139,182400,28128,5000,192000,32000,5006,192000,26500,28500,"27502,63313",25000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,part_time,26000,6139,182400,28128,5000,192000,32000,5006,192000,13500,19650,"16957,08326",18600,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,,26000,6139,182400,28128,5000,192000,32000,5006,192000,21000,25000,"24148,9296",23300,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,,26000,6139,182400,28128,5000,192000,32000,5006,192000,7480,23300,"17294,85796",20600,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,,26000,6139,182400,28128,5000,192000,32000,5006,192000,13864,24440,"21279,69505",24524,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,,26000,6139,182400,28128,5000,192000,32000,5006,192000,27000,30000,"27996,96489",28000,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,full_time,26000,6139,182400,28128,5000,192000,32000,5006,192000,27000,37500,"32200,18244",27000,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,0,full_time,26000,6139,182400,28128,5000,192000,32000,5006,192000,26000,58560,"36068,90151",18000,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,,26000,6139,182400,28128,5000,192000,32000,5006,192000,20400,30000,"27716,00028",27500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,full_time,26000,6139,182400,28128,5000,192000,32000,5006,192000,19735,55680,"35268,47789",24973,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,part_time,26000,6139,182400,28128,5000,192000,32000,5006,192000,83520,83520,83520,83520,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,full_time,26000,6139,182400,28128,5000,192000,32000,5006,192000,27000,36000,"29467,22755",28000,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,,26000,6139,182400,28128,5000,192000,32000,5006,192000,24250,26000,"25667,46615",26000,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,full_time,26000,6139,182400,28128,5000,192000,32000,5006,192000,24500,32000,"27191,65777",30000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,0,,26000,6139,182400,28128,5000,192000,32000,5006,192000,25500,25500,25500,25500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,,26000,6139,182400,28128,5000,192000,32000,5006,192000,26500,28610,"27369,48244",24336,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,,26000,6139,182400,28128,5000,192000,32000,5006,192000,25500,30500,"27482,38581",28750,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,,26000,6139,182400,28128,5000,192000,32000,5006,192000,16200,30000,"24440,19369",22500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,part_time,26000,6139,182400,28128,5000,192000,32000,5006,192000,7680,15360,"13526,52725",14880,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,part_time,26000,6139,182400,28128,5000,192000,32000,5006,192000,7680,15360,"13504,79234",14880,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,full_time,26000,6139,182400,28128,5000,192000,32000,5006,192000,7680,15360,"13516,716",14880,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
